Date,Close,Volume,Inflation,Unemployment,GDP_Growth_Rate,GDP,Interest_rate,CPI
21-09-2007,1525.75,3679460000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
24-09-2007,1517.72998,3131310000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
25-09-2007,1517.209961,3187770000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
26-09-2007,1525.420044,3237390000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
27-09-2007,1531.380005,2872180000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
28-09-2007,1526.75,2925350000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
1/10/2007,1547.040039,3281990000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
2/10/2007,1546.630005,3101910000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
3/10/2007,1539.589966,3065320000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
4/10/2007,1542.839966,2690430000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
5/10/2007,1557.589966,2919030000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
8/10/2007,1552.579956,2040650000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
9/10/2007,1565.150024,2932040000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
10/10/2007,1562.469971,3044760000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
11/10/2007,1554.410034,3911260000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
12/10/2007,1561.800049,2788690000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
15-10-2007,1548.709961,3139290000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
16-10-2007,1538.530029,3234560000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
17-10-2007,1541.23999,3638070000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
18-10-2007,1540.079956,3203210000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
19-10-2007,1500.630005,4160970000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
22-10-2007,1506.329956,3471830000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
23-10-2007,1519.589966,3309120000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
24-10-2007,1515.880005,4003300000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
25-10-2007,1514.400024,4183960000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
26-10-2007,1535.280029,3612120000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
29-10-2007,1540.97998,3124480000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
30-10-2007,1531.02002,3212520000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
31-10-2007,1549.380005,3953070000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
1/11/2007,1508.439941,4241470000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
2/11/2007,1509.650024,4285990000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
5/11/2007,1502.170044,3819330000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
6/11/2007,1520.27002,3879160000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
7/11/2007,1475.619995,4353160000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
8/11/2007,1474.77002,5439720000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
9/11/2007,1453.699951,4587050000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
12/11/2007,1439.180054,4192520000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
13-11-2007,1481.050049,4141310000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
14-11-2007,1470.579956,4031470000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
15-11-2007,1451.150024,3941010000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
16-11-2007,1458.73999,4168870000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
19-11-2007,1433.27002,4119650000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
20-11-2007,1439.699951,4875150000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
21-11-2007,1416.77002,4076230000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
23-11-2007,1440.699951,1612720000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
26-11-2007,1407.219971,3706470000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
27-11-2007,1428.22998,4320720000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
28-11-2007,1469.02002,4508020000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
29-11-2007,1469.719971,3524730000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
30-11-2007,1481.140015,4422200000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
3/12/2007,1472.420044,3323250000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
4/12/2007,1462.790039,3343620000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
5/12/2007,1485.01001,3663660000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
6/12/2007,1507.339966,3568570000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
7/12/2007,1504.660034,3177710000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
10/12/2007,1515.959961,2911760000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
11/12/2007,1477.650024,4080180000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
12/12/2007,1486.589966,4482120000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
13-12-2007,1488.410034,3635170000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
14-12-2007,1467.949951,3401050000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
17-12-2007,1445.900024,3569030000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
18-12-2007,1454.97998,3723690000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
19-12-2007,1453,3401300000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
20-12-2007,1460.119995,3526890000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
21-12-2007,1484.459961,4508590000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
24-12-2007,1496.449951,1267420000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
26-12-2007,1497.660034,2010500000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
27-12-2007,1476.27002,2365770000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
28-12-2007,1478.48999,2420510000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
31-12-2007,1468.359985,2440880000,2.702526569,4.62,2.010507552,1.45E+13,5.206759376,2.852672482
2/1/2008,1447.160034,3452650000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
3/1/2008,1447.160034,3429500000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
4/1/2008,1411.630005,4166000000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
7/1/2008,1416.180054,4221260000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
8/1/2008,1390.189941,4705390000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
9/1/2008,1409.130005,5351030000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
10/1/2008,1420.329956,5170490000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
11/1/2008,1401.02002,4495840000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
14-01-2008,1416.25,3682090000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
15-01-2008,1380.949951,4601640000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
16-01-2008,1373.199951,5440620000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
17-01-2008,1333.25,5303130000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
18-01-2008,1325.189941,6004840000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
22-01-2008,1310.5,6544690000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
23-01-2008,1338.599976,3241680000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
24-01-2008,1352.069946,5735300000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
25-01-2008,1330.609985,4882250000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
28-01-2008,1353.959961,4100930000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
29-01-2008,1362.300049,4232960000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
30-01-2008,1355.810059,4742760000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
31-01-2008,1378.550049,4970290000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
1/2/2008,1395.420044,4650770000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
4/2/2008,1380.819946,3495780000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
5/2/2008,1336.640015,4315740000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
6/2/2008,1326.449951,4008120000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
7/2/2008,1336.910034,4589160000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
8/2/2008,1331.290039,3768490000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
11/2/2008,1339.130005,3593140000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
12/2/2008,1348.859985,4044640000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
13-02-2008,1367.209961,3856420000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
14-02-2008,1348.859985,3644760000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
15-02-2008,1349.98999,3583300000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
19-02-2008,1348.780029,3613550000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
20-02-2008,1360.030029,3870520000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
21-02-2008,1342.530029,3696660000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
22-02-2008,1353.109985,3572660000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
25-02-2008,1371.800049,3866350000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
26-02-2008,1381.290039,4096060000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
27-02-2008,1380.02002,3904700000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
28-02-2008,1367.680054,3938580000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
29-02-2008,1330.630005,4426730000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
3/3/2008,1331.339966,4117570000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
4/3/2008,1326.75,4757180000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
5/3/2008,1333.699951,4277710000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
6/3/2008,1304.339966,4323460000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
7/3/2008,1293.369995,4565410000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
10/3/2008,1273.369995,4261240000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
11/3/2008,1320.650024,5109080000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
12/3/2008,1308.77002,4414280000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
13-03-2008,1315.47998,5073360000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
14-03-2008,1288.140015,5153780000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
17-03-2008,1276.599976,5683010000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
18-03-2008,1330.73999,5335630000,1.917932978,5.78,0.122188443,1.48E+13,3.109920825,3.839100297
